NAME,MCAP,CMP,PE,Earning1,Earning2,Earning3,Earning4,DebtScore1,DebtScore2,DebtScore3,DebtScore4,DebtScore5,CashScore,IV-Max,IV-Avg,IV-Min,CAGR-Max,CAGR-Avg,CAGR-Min,ReturnMultiple-Max,ReturnMultiple-Avg,ReturnMultiple-Min
ADVAIT INFRATECH LTD,26.06,51.1,,6.0,6.0,6.0,0.0,10.0,10.0,0.0,8.0,6.0,1.0,279.04904694961874,177.11969452658593,124.64549999528793,0.41130068053611035,0.34533836774438553,0.2951627720953016,31.346965759952987,19.422953940425938,13.281389902508629
ADVANCE METERING TECHNOLOGY LTD,20.19,12.57,-1.3187459177008491,6.0,0.0,0.0,0.0,8.0,6.0,10.0,0.0,0.0,2.0,82.03858557970077,58.35004258507381,46.154956638641515,0.4157537057183245,0.3564285992225047,0.3134673827449641,32.35020749631651,21.0847948396485,15.282447920536262
ADVANCE PETROCHEMICALS LTD,3.42,38.0,38.00000000000001,6.0,6.0,5.0,6.0,0.0,0.0,0.0,0.0,0.0,8.0,484.6994695999927,303.0900493844838,209.5958024520228,0.5388116942767145,0.4660927391161336,0.41047574109850316,74.4482992553911,45.879051306652066,31.164216362847224
ADVANCE SYNTEX LTD,13.38,12.06,-8.63225806451613,8.0,5.0,6.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0,290.24247094602214,181.56118848889133,125.61103652581717,0.6396081512861862,0.5621467814112999,0.5029106357610178,140.41085612738226,86.54029743553812,58.79380649173204
ADVANCED ENZYME TECHNOLOGIES LTD,4971.91,445.0,69.26595151852884,8.0,7.0,9.0,7.0,9.0,8.0,10.0,0.0,0.0,8.0,29.564663269059107,18.508900169309154,12.817288775757985,-0.0905014350582799,-0.13344501953389842,-0.16627541147075064,0.38727564101691986,0.23875981121314507,0.162265465753792
ADVANI HOTELS & RESORTS (INDIA) LTD,252.82,54.7,-109.44588744588744,8.0,6.0,7.0,6.0,10.0,10.0,0.0,8.0,6.0,7.0,180.63712075038498,112.86650105090396,77.9775451507623,0.3444230115693201,0.2808544155205632,0.2322221614226374,19.291205786081747,11.884959268822682,8.0703088009441
ADVENT COMPUTER SERVICES LTD,2.86,1.76,-17.875,3.0,0.0,1.0,0.0,10.0,10.0,0.0,8.0,0.0,2.0,-5.69673018342488,-3.5531435841598573,-2.449604931842286,,,,-18.945038317635486,-11.664350688374125,-7.914370397180941
ADVIK CAPITAL LTD,8.35,1.82,139.16666666666669,3.0,0.0,3.0,0.0,7.0,7.0,10.0,8.0,6.0,3.0,0.46747525151945923,0.292265927687318,0.20206651089609126,0.04134355707356696,-0.007873234059520562,-0.04551774501714034,1.4994788462949113,0.9239993450598813,0.6275937172529944
ADVIK LABORATORIES LTD,1.93,1.01,-0.4177489177489177,3.0,0.0,1.0,0.0,8.0,7.0,0.0,8.0,0.0,4.0,-1.11714130094216,-0.6964763141692882,-0.4799140009230246,,,,-6.477019879048052,-3.9872510524612177,-2.704874372571295
AEGIS LOGISTICS LTD,11537.37,328.7,119.68226141078839,7.0,5.0,7.0,5.0,10.0,9.0,0.0,8.0,0.0,5.0,-597.4351394502135,-372.44251893690137,-256.61419023406745,,,,-10.64417451890961,-6.5523914323492916,-4.44488363751268
AFFLE INDIA LTD,14101.03,5291.15,579.8120888157895,6.0,5.0,4.0,5.0,7.0,6.0,10.0,0.0,6.0,4.0,560.42906670127,357.93619025281146,253.69094256538034,-0.04921339738706365,-0.09344064618986003,-0.12700493175773242,0.6037130103322681,0.3749405678388386,0.2571093691659845
AFFORDABLE ROBOTIC & AUTOMATION LTD,103.73,101.9,,4.0,2.0,2.0,1.0,3.0,2.0,10.0,0.0,6.0,1.0,-83.23462176934503,-51.648078657645556,-35.38702756280889,,,,-4.8077309810324875,-2.954745794369999,-2.000349962040875
AGARWAL INDUSTRIAL CORPORATION LTD,221.5,193.5,13.68128474366893,9.0,10.0,10.0,9.0,8.0,1.0,0.0,0.0,0.0,1.0,-556.2280866658939,-346.26123890001924,-238.16832010011257,,,,-16.860288314231084,-10.373737990265234,-7.032784894716418
AGC NETWORKS LTD,4691.8,1442.35,820.2447552447553,5.0,1.0,1.0,0.0,3.0,2.0,0.0,0.0,6.0,5.0,22.5946310261081,14.275009151868977,9.991989135771862,-0.213653262254334,-0.2505344649147597,-0.2786369812676128,0.09039426837054822,0.055913497851304506,0.038153882763211924
AGI INFRA LTD,86.68,70.95,5.285365853658537,7.0,8.0,8.0,7.0,1.0,1.0,0.0,0.0,0.0,2.0,1307.9010915397705,818.5910664113809,566.6896382718306,0.5963778115204896,0.5209875506745267,0.46334615839587046,107.48721929626568,66.26078756813857,45.02676211216902
AGIO PAPER & INDUSTRIES LTD,3.21,1.99,-2.6311475409836063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,6.0,2.0,-23.864648129765495,-14.89463972022422,-10.276794565315862,,,,-70.14070735144101,-43.19535874221197,-29.316927010319393
AGRI-TECH (INDIA) LTD,23.52,39.6,97.99999999999997,5.0,0.0,0.0,0.0,9.0,8.0,10.0,8.0,6.0,4.0,-65.99744342519143,-41.18488170538262,-28.411140289844383,,,,-9.749229877564318,-6.003638027476623,-4.0744389831127785
AGRO PHOS INDIA LTD,24.02,11.85,7.459627329192547,6.0,4.0,4.0,4.0,6.0,3.0,10.0,0.0,6.0,3.0,91.37400113365467,57.136965272215036,39.51141544519342,0.46328027336240085,0.39413014713134475,0.3412424644843932,45.006493573961784,27.73532033851998,18.839655184806926
AGRO TECH FOODS LTD,2365.35,970.6,78.06435643564355,8.0,7.0,5.0,7.0,10.0,10.0,10.0,8.0,6.0,4.0,267.559365854312,167.72460782971032,116.32873030244149,0.0484218335980402,-0.00103441355798628,-0.03882594920837035,1.604577013527061,0.9897038823535588,0.6730082292921736
AHLADA ENGINEERS LTD,126.11,97.6,15.454656862745097,6.0,6.0,6.0,5.0,3.0,2.0,10.0,8.0,0.0,2.0,1176.3714639260138,734.6678609722366,507.2746691625118,0.5303352728636526,0.45795094305869677,0.40256471511482794,70.44754849147068,43.39394272609228,29.45975222214235
AHLUWALIA CONTRACTS (INDIA) LTD,1962.74,293.0,42.419278149989196,7.0,5.0,5.0,5.0,8.0,7.0,0.0,8.0,6.0,6.0,480.6177719854232,306.8994111748892,217.46755624660935,0.25051640919842755,0.19233756747387964,0.14818194773136195,9.351772837288841,5.807540895078432,3.982053989516088
AHMEDABAD STEELCRAFT LTD,5.69,13.9,-27.09523809523809,6.0,2.0,3.0,2.0,10.0,10.0,0.0,8.0,6.0,2.0,-827.0736389971624,-515.5001245995988,-355.0991329652847,,,,-348.5312608367749,-214.53589905536023,-145.52044455733738
AI CHAMPDANY INDUSTRIES LTD,32.14,10.45,-3.623449830890643,3.0,3.0,3.0,1.0,2.0,1.0,0.0,0.0,6.0,5.0,-117.5414554344762,-73.37124953491187,-50.6320098383642,,,,-65.77752252486192,-40.5103197193917,-27.496231303720034
AIA ENGINEERING LTD,17251.2,1829.0,22.01784278439331,7.0,7.0,7.0,7.0,10.0,10.0,0.0,0.0,6.0,6.0,2881.270303767447,1799.7374260958095,1242.9540730593021,0.24854888800468822,0.18950059596011415,0.14432160290987572,9.205672532218065,5.670830148998691,3.8501794159178937
AIMCO PESTICIDES LTD,107.99,112.7,23.025586353944565,6.0,4.0,4.0,4.0,7.0,7.0,0.0,8.0,6.0,5.0,-228.92478632472816,-141.67868779940582,-96.76357122813602,,,,-11.989604871955743,-7.361894909250863,-4.978353403671638
AIRAN LTD,201.91,16.15,38.168241965973536,9.0,6.0,6.0,6.0,10.0,10.0,0.0,8.0,6.0,4.0,-39.5963636167384,-24.701019226415706,-17.03275507513821,,,,-14.347829255214272,-8.834396842188356,-5.9946564305027605
AIRO LAM LTD,36.0,24.0,,7.0,9.0,9.0,8.0,3.0,2.0,10.0,8.0,6.0,4.0,-482.7546939915116,-301.26436192040643,-207.831422690852,,,,-117.66359944840275,-72.45861892361113,-49.17540796006943
AISHWARYA TECHNOLOGIES & TELECOM LTD,4.61,1.93,-0.6376210235131397,5.0,0.0,1.0,0.0,9.0,8.0,0.0,8.0,0.0,3.0,-17.829663312260017,-10.986809452946808,-7.464043576120681,,,,-54.7816016167977,-33.58706192380693,-22.670633397166473
AJANTA PHARMA LTD,17458.22,2017.55,25.839529927180163,9.0,7.0,8.0,7.0,10.0,9.0,10.0,8.0,6.0,7.0,2554.9146000404044,1598.3962651386119,1105.9715809310824,0.2213745294523055,0.16367651385833693,0.1195554452788532,7.387348539219452,4.553262533261551,3.093542352000767
AJANTA SOYA LTD,145.35,90.3,8.377521613832851,9.0,6.0,7.0,6.0,8.0,6.0,0.0,8.0,0.0,7.0,888.34388603327,556.245579808902,385.278231247643,0.4991376349470755,0.42836234040716104,0.37425806840767484,57.334373331710104,35.3495518629601,24.02608196406303
AJCON GLOBAL SERVICES LTD,14.93,24.4,373.2500000000004,6.0,4.0,4.0,4.0,10.0,9.0,10.0,8.0,6.0,5.0,-73.89079557658293,-45.86480065518088,-31.436753439347648,,,,-17.81807312926993,-10.95189216342934,-7.415407066309442
AJEL LTD,2.73,2.34,-10.11111111111111,5.0,1.0,1.0,1.0,10.0,10.0,0.0,8.0,6.0,3.0,-27.429454593161164,-17.09430491813337,-11.773672130173656,,,,-68.67022912030676,-42.267735519688635,-28.668905892284783
AJMERA REALTY & INFRA INDIA LTD,415.47,117.1,23.714041095890412,5.0,5.0,5.0,5.0,8.0,5.0,0.0,0.0,0.0,4.0,150.6874781463964,94.87738981813649,66.1458285737204,0.22247111702470335,0.16498938576043032,0.12113504187114765,7.453943038718947,4.604894503890174,3.1374677444558268
AJOONI BIOTECH LTD,43.52,43.5,,4.0,4.0,4.0,3.0,7.0,6.0,10.0,0.0,6.0,0.0,-421.9870934420618,-263.4345828024914,-181.8102509594247,,,,-56.724447250344646,-34.935918830422786,-23.7135513413373
AKAR AUTO INDUSTRIES LTD,19.04,17.65,-2.1935483870967745,7.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,6.0,637.2742043292153,398.32593788422696,275.3131106829682,0.7076357533271886,0.6269138370833363,0.565166507533369,210.8397011315323,129.91088128610815,88.22780204093351
AKASH INFRAPROJECTS LTD,363.81,215.75,-293.39516129032256,4.0,4.0,4.0,3.0,10.0,8.0,0.0,8.0,0.0,3.0,83.55876499812292,53.36753411168101,37.82480294530017,0.08240576733018479,0.03205607268834276,-0.006154562920272499,2.207501341952187,1.3709857351708317,0.9401312337226161
AKASHDEEP METAL INDUSTRIES LTD,30.18,35.5,27.436363636363634,7.0,5.0,5.0,4.0,10.0,10.0,10.0,8.0,6.0,5.0,15.107393343054012,9.434133581082714,6.513485805938047,0.09541067408819348,0.043595222453028715,0.003946548492961499,2.487537779966037,1.5322189260271701,1.0401737983556987
AKG EXIM LTD,29.76,28.1,30.680412371134025,3.0,4.0,4.0,3.0,1.0,1.0,10.0,8.0,6.0,4.0,284.44446893162785,178.18351024326344,123.47936384435567,0.5033530183706694,0.4324004862622606,0.3781689995059827,58.96709581044184,36.36173502604166,24.718651057417667
AKME STAR HOUSING FINANCE LTD,139.57,89.05,35.97164948453609,10.0,9.0,9.0,7.0,8.0,7.0,0.0,8.0,0.0,0.0,-496.5883235425881,-309.9006988402085,-213.79214421541758,,,,-32.62001866754137,-20.087867087303856,-13.633075476239515
AKSH OPTIFIBRE LTD,101.69,6.25,-0.42876417759413077,6.0,6.0,6.0,5.0,10.0,10.0,0.0,8.0,0.0,5.0,987.184989309329,616.5459761085274,425.73750713220153,0.9793689191597563,0.8857485906684495,0.8141144375752027,923.1397782078068,568.6406704045386,386.0528799099897
AKSHAR SPINTEX LTD,25.5,10.2,10.119047619047619,3.0,1.0,1.0,1.0,2.0,0.0,10.0,8.0,6.0,3.0,220.84268886777357,137.8858874762172,95.17894163152721,0.6226969293737596,0.5459300657720434,0.4871851680124808,126.58263837541664,77.96477604166665,52.92373117953428
AKSHARCHEM (INDIA) LTD,211.95,258.4,16.63657770800628,6.0,3.0,3.0,3.0,9.0,7.0,0.0,0.0,6.0,4.0,-1186.833007600296,-740.6008810824767,-510.8763625176004,,,,-26.86909753672159,-16.545944687721203,-11.228916723062657
AKZO NOBEL INDIA LTD,10044.14,2205.55,53.59161242129976,7.0,7.0,7.0,5.0,10.0,10.0,10.0,0.0,6.0,8.0,4026.2510341298917,2536.4821542667682,1769.535046782284,0.26589488231369574,0.2063961004030117,0.16101222997296705,10.56760182691475,6.52979048915587,4.4500813040924845
ALAN SCOTT INDUSTRIES LTD,2.9,24.5,-48.33333333333333,3.0,1.0,2.0,1.0,10.0,10.0,10.0,0.0,6.0,3.0,-30.086216237082642,-18.76770940906689,-12.940835059545229,,,,-7.186579521012932,-4.424939385775863,-3.0025330684267235
ALANKIT LTD,211.58,14.8,17.20162601626016,8.0,6.0,6.0,6.0,10.0,10.0,10.0,8.0,6.0,6.0,47.375083823992014,29.662987821699403,20.54463330371947,0.3399335424474266,0.276672220340922,0.22831119378554998,18.656603816368197,11.502548810585823,7.817791732700091
ALBERT DAVID LTD,257.32,450.65,22.278787878787877,7.0,5.0,5.0,5.0,10.0,10.0,0.0,8.0,6.0,7.0,1511.1019695776151,945.6393172112357,654.5337964255259,0.34624934296721,0.28266524335698184,0.23404810751330274,19.55487496982722,12.054057736354547,8.190697814096993
ALCHEMIST CORPORATION LTD,2.43,4.95,121.50000000000001,2.0,0.0,0.0,0.0,10.0,10.0,10.0,0.0,6.0,5.0,-2.8956282629265804,-1.8039869392267658,-1.2419996625835403,,,,-3.42816141743838,-2.1098476080247583,-1.4308388310185638
ALCHEMIST REALTY LTD,15.56,2.1,-6.125984251968505,3.0,1.0,1.0,1.0,0.0,0.0,10.0,0.0,0.0,1.0,-14.822780945443743,-9.253726429037021,-6.386724499735108,,,,-41.272061877691186,-25.41925359495501,-17.254129413359568
ALCHEMIST LTD,4.75,3.5,-0.02079957962954854,6.0,3.0,3.0,2.0,0.0,0.0,0.0,0.0,6.0,1.0,-217.23337588769297,-135.29759863947072,-93.11628567917404,,,,-363.84835593848686,-223.90587582236853,-151.82730727796053
ALEMBIC PHARMACEUTICALS LTD,18510.35,941.7,15.74812829675004,8.0,8.0,8.0,8.0,10.0,9.0,10.0,0.0,0.0,5.0,2869.3331933844493,1791.9816113423813,1237.3508288367673,0.33371583100599556,0.2706321563826257,0.2223627372367445,17.80873461522037,10.96979268334168,7.447337283100648
ALEMBIC LTD,3370.26,131.25,51.69110429447853,2.0,5.0,6.0,6.0,10.0,10.0,0.0,0.0,6.0,5.0,-43.648790766814734,-26.827783828941335,-18.16817038798684,,,,-1.9774523001092663,-1.2113324574736084,-0.8167358950514951
ALEXANDER STAMPS & COIN LTD,14.0,16.2,1400.0000000000002,6.0,5.0,4.0,5.0,10.0,10.0,10.0,8.0,6.0,5.0,0.09257142857142857,0.09257142857142857,0.09257142857142857,-0.36056089116899215,-0.36056089116899215,-0.36056089116899215,0.011428571428571429,0.011428571428571429,0.011428571428571429
ALFA ICA (INDIA) LTD,10.83,26.8,9.024999999999999,5.0,6.0,7.0,6.0,3.0,0.0,0.0,8.0,6.0,7.0,923.6403404524773,576.8563237172712,398.3286325083144,0.6998552468457346,0.619455089671022,0.55793632049149,201.42779611302512,124.07637241747459,84.23586158601677
ALFA TRANSFORMERS LTD,11.73,12.82,-1.638268156424581,6.0,0.0,0.0,0.0,10.0,6.0,0.0,0.0,6.0,4.0,-141.9165770610972,-87.7398471220857,-59.849154222452555,,,,-65.41261573782481,-40.150553801683586,-27.139113234628
ALFAVISION OVERSEAS (INDIA) LTD,11.62,36.9,-23.240000000000002,9.0,5.0,6.0,5.0,7.0,5.0,0.0,8.0,0.0,3.0,-3677.9648629997996,-2296.1262968109436,-1584.7427354585143,,,,-582.8081740475473,-358.9489592297763,-243.6483603969449
ALFRED HERBERT (INDIA) LTD,50.4,654.5,27.69230769230769,7.0,6.0,6.0,6.0,10.0,10.0,10.0,8.0,6.0,2.0,-4649.248934567557,-2888.567934605276,-1982.1527057893627,,,,-41.753161861644315,-25.672087518601188,-17.389392954799096
ALICON CASTALLOY LTD,725.41,521.5,-97.10977242302543,8.0,5.0,5.0,4.0,5.0,0.0,10.0,0.0,6.0,4.0,2631.1506801504647,1644.69722841678,1136.8616629801159,0.40256548891945965,0.3362676604537531,0.285555043890936,29.459914754031736,18.152422030084697,12.328401413241718
ALKA INDIA LTD,19.5,0.39,-390.0,2.0,0.0,0.0,0.0,10.0,10.0,10.0,8.0,6.0,2.0,6.0E-4,6.0E-4,6.0E-4,-0.4391952752239554,-0.4391952752239554,-0.4391952752239554,0.0030769230769230765,0.0030769230769230765,0.0030769230769230765
ALKA SECURITIES LTD,2.11,0.22,-52.75,2.0,2.0,2.0,2.0,4.0,4.0,10.0,8.0,6.0,6.0,0.22310036900193894,0.1392871488884961,0.09613931058697966,0.1948124415067054,0.13828560185477068,0.09502820955705804,5.929217235337679,3.651845749407583,2.4788661322571084
ALKALI METALS LTD,57.47,56.45,-29.777202072538863,6.0,3.0,3.0,3.0,10.0,6.0,0.0,8.0,6.0,8.0,410.5518521272147,256.84733085383255,177.71878978191927,0.45466895543485775,0.38594994028724416,0.33340118422358755,42.42693953989037,26.150225661214538,17.766765285148768
ALKEM LABORATORIES LTD,34762.93,2907.45,21.814772049825862,10.0,7.0,8.0,7.0,10.0,10.0,10.0,8.0,0.0,6.0,2015.4300288199731,1270.3112389957907,886.7170397126773,0.14900315486426297,0.09501784975204042,0.05384679912683832,4.0106264301257735,2.478631622531349,1.689564624024201
ALKYL AMINES CHEMICALS LTD,16693.91,8176.65,66.25882119468149,10.0,10.0,10.0,10.0,6.0,4.0,10.0,8.0,0.0,7.0,3921.6270546896053,2451.3380048118315,1694.4192980165387,0.10846876878357103,0.056072301615782694,0.015993021565049226,2.80049378586961,1.7255856563579914,1.171945051820637
ALLCARGO LOGISTICS LTD,3030.65,123.35,15.689030387741369,7.0,4.0,5.0,4.0,10.0,9.0,0.0,8.0,6.0,6.0,937.7431454715403,585.8264075973591,404.6563430080274,0.46135738795206804,0.3922514479649841,0.3393797551525499,44.41855181128418,27.36382361637562,18.57964032776333
ALLIANCE INTEGRATED METALIKS LTD,17.42,15.0,-0.14890161552269426,4.0,2.0,2.0,2.0,3.0,1.0,0.0,0.0,6.0,4.0,2037.4482854225278,1274.4415886907439,881.6385257730261,0.9494019178212196,0.8573003266242469,0.7868668654954656,792.5266771569495,488.45139140535315,331.83482073631234
ALLIED DIGITAL SERVICES LTD,258.09,50.9,30.29225352112676,3.0,5.0,3.0,4.0,10.0,10.0,0.0,0.0,6.0,5.0,86.10273546487882,54.07912640942854,37.593069633596244,0.2567115236465165,0.19751271994640063,0.15230789889460783,9.825529737865184,6.064588691202685,4.127483912164846
ALLSEC TECHNOLOGIES LTD,503.83,330.6,156.46894409937886,5.0,2.0,2.0,2.0,10.0,10.0,10.0,8.0,0.0,8.0,49.123210679678884,35.40920026993568,28.3490980232496,-0.03205578473555504,-0.07194208973954686,-0.10062907523983045,0.721943626879355,0.473969906143938,0.3462489252637302
ALMONDZ GLOBAL SECURITIES LTD,70.27,27.15,32.836448598130836,2.0,4.0,3.0,4.0,10.0,10.0,10.0,8.0,6.0,3.0,-19.455455154358635,-11.48392575864658,-7.380107042262464,,,,-4.439684664984161,-2.684528148125084,-1.7805198069722106
ALOK INDUSTRIES LTD,9359.48,18.85,-1.598547563702073,6.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,6.0,4.0,1201.7430416445363,750.3721676955831,518.00217335814,0.8077403804595666,0.7222234258497973,0.656784148612892,372.70102914603183,229.55931624565082,155.8329555559368
ALPA LABORATORIES LTD,121.09,57.55,16.102393617021278,7.0,2.0,2.0,2.0,10.0,10.0,0.0,8.0,6.0,4.0,515.6415580725387,322.45643633360055,223.00290879023487,0.4854026973405845,0.4152104536376948,0.36152699935805654,52.292822341716395,32.226287620519855,21.890847680121702
ALPHAGEO (INDIA) LTD,136.68,214.75,-6.670571010248902,6.0,3.0,3.0,3.0,10.0,10.0,0.0,0.0,6.0,5.0,-1912.1029507973926,-1175.3577806588512,-796.0743999757805,,,,-52.93735889543548,-32.429129913392586,-21.866191574869205
ALPHALOGIC TECHSYS LTD,24.71,89.0,,1.0,1.0,1.0,0.0,2.0,2.0,10.0,8.0,6.0,1.0,-452.11762627680133,-282.26159384616943,-194.8181020923125,,,,-29.702470153986237,-18.293800586806956,-12.41766797349251
ALPINE HOUSING DEVELOPMENT CORPORATION LTD,24.2,13.97,9.837398373983739,8.0,6.0,7.0,6.0,7.0,1.0,0.0,0.0,0.0,5.0,573.8045915081117,358.49106118739127,247.64561964687448,0.7298781850727463,0.6480781445197725,0.5854959320508004,239.96904306136366,147.83525051652896,100.38095446797517
ALPS INDUSTRIES LTD,6.45,1.65,-0.05830772012294341,3.0,0.0,0.0,0.0,0.0,0.0,10.0,8.0,6.0,8.0,2014.6379433721586,1257.9705679007855,868.4310475162787,1.4286024235504784,1.3137165546453122,1.2258042029640706,7137.797794236866,4396.443939559107,2984.486244119426
ALPS MOTOR FINANCE LTD,3.55,0.35,-0.1120227201009782,5.0,4.0,3.0,3.0,7.0,6.0,10.0,8.0,0.0,4.0,-84.87222550878099,-52.986374844713744,-36.571237391489866,,,,-1417.8509463324829,-873.2555116637327,-592.7569858824821
ALUFLUORIDE LTD,209.43,267.8,50.46506024096385,8.0,6.0,6.0,6.0,10.0,10.0,10.0,8.0,6.0,6.0,-1599.415353105477,-997.0755022747584,-686.9852509871237,,,,-34.976268647307585,-21.530827461741396,-14.60563824614728
AMAL LTD,329.12,349.2,37.23076923076923,7.0,4.0,6.0,3.0,3.0,3.0,10.0,8.0,6.0,7.0,611.6114670375628,381.90016269021834,263.6426109269743,0.2619006779251365,0.2022061083496136,0.1565269765148789,10.238863109891529,6.306513106921487,4.281122682266345
AMALGAMATED ELECTRICITY COMPANY LTD,4.22,15.2,-23.444444444444443,2.0,0.0,1.0,0.0,10.0,10.0,10.0,8.0,6.0,1.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0
AMARA RAJA BATTERIES LTD,13255.9,776.05,22.317081383211555,9.0,7.0,8.0,7.0,10.0,10.0,10.0,8.0,6.0,5.0,1453.2038217085073,908.2008795767556,627.6282110988876,0.270243526923549,0.21019201236055807,0.16425412763538194,10.936287142567492,6.738183304521485,4.575914099373324
AMARJOTHI SPINNING MILLS LTD,88.02,130.4,7.232539030402629,6.0,5.0,5.0,5.0,4.0,1.0,10.0,8.0,0.0,7.0,3289.7067491883413,2053.968770760189,1417.7991736000781,0.6476960625604324,0.5697465168612024,0.5100965792229586,147.4928742146068,90.84379753003577,61.666207184357944
AMARNATH SECURITIES LTD,3.99,13.3,133.0,6.0,6.0,5.0,6.0,10.0,10.0,10.0,8.0,0.0,6.0,19.019869842185493,11.874581177968759,8.196119003576852,0.23659522570500235,0.1780916333339464,0.13332152303584444,8.36133558333333,5.149804197994988,3.495677553258144
AMBA ENTERPRISES LTD,16.86,13.32,10.472049689440993,7.0,7.0,8.0,7.0,10.0,10.0,0.0,8.0,0.0,1.0,-216.6811770262312,-134.96933411510216,-92.90330466919583,,,,-95.3507368424896,-58.6795628521649,-39.791761765087465
AMBALAL SARABHAI ENTERPRISES LTD,208.06,27.15,15.846153846153847,0.0,0.0,0.0,0.0,8.0,5.0,0.0,8.0,6.0,1.0,-43.91634921157684,-27.308021877651797,-18.757897908033375,,,,-9.499003451115362,-5.842212826978996,-3.958751611802183
AMBANI ORGANICS LTD,33.52,66.0,,6.0,3.0,3.0,1.0,1.0,0.0,10.0,0.0,6.0,3.0,135.93457328889815,85.81416764528356,60.011708851909525,0.2809658393358836,0.22085080503119747,0.1750314900504233,11.895302255603,7.355732701558774,5.017588665582114
AMBASSADOR INTRA HOLDINGS LTD,2.88,13.77,26.181818181818183,4.0,3.0,4.0,0.0,7.0,7.0,10.0,0.0,0.0,5.0,40.97025120732724,25.596716065723403,17.68227479363332,0.33049144269246966,0.2675771753258296,0.2194438275188606,17.382844953559026,10.708881293402776,7.271399359809026
AMBER ENTERPRISES INDIA LTD,10145.01,3010.95,229.78505096262745,7.0,7.0,5.0,6.0,3.0,3.0,10.0,8.0,6.0,4.0,2602.2980246895218,1629.7903091111702,1129.134140526357,0.17545957718507021,0.11997357064390202,0.0775603443341466,5.035898728363099,3.105115379306551,2.110648939567179
AMBICA AGARBATHIES AROMA & INDUSTRIES LTD,49.13,28.6,25.06632653061224,10.0,3.0,5.0,3.0,3.0,0.0,0.0,8.0,6.0,6.0,265.4608228874192,166.10124273595864,114.94999127134432,0.4905619148193825,0.4201549332603667,0.36631830955261657,54.137750251036834,33.37008152796156,22.673516536961895
AMBIKA COTTON MILLS LTD,622.36,1087.1,12.595830803481078,7.0,6.0,6.0,6.0,9.0,8.0,10.0,8.0,0.0,7.0,3829.8270822672,2393.425885083246,1653.9529653182021,0.3531186221504212,0.2891476008878282,0.2402108067038562,20.57589382189322,12.677290644432109,8.60904767732654
AMBITION MICA LTD,6.67,4.47,-2.373665480427047,6.0,5.0,4.0,3.0,1.0,0.0,10.0,8.0,6.0,3.0,351.929337656688,219.76613629510663,151.72727042118188,0.8462751779277451,0.7589410711664997,0.6921134776225286,460.2187505142428,283.4737818590704,192.43977754872557
